2277 27
1678842249147.0005	-13.730096028645834	-4.520208333333333	-1.650009765625	-3.6300053168402777	1.373	-9.614010633680556	-0.23000054253472224	0.4600005425347222	-0.040001627604166666	-0.14	-0.3200005425347222	-0.9399994574652777	630.5894184027778	484.1109689670139	-618.18	-0.014603979854910715	0.06353170029296876	-0.03792895182756696	0.319983	-0.541653	0.587756	0.50869	0.2513915318973453	0.09197102626384702	-0.1498526108790159	-0.9517817938443633	
1678842249145.611	-10.236615271935097	0.544153583233173	-1.7228207632211539	-3.6195297100360575	1.275	-9.396952580378604	-0.22893160306490384	0.4589316030649039	-0.018931603064903844	-0.14	-0.3289316030649039	-0.9389316030649038	610.1140784630409	490.1618860802284	-614.5562357271634	-0.014661302706473214	0.06438451665039063	-0.03806602648577009	0.3201156540322622	-0.5416530991159524	0.5875868132614906	0.5088018733823619	0.25117516580200777	0.09195434032284051	-0.14991608536421455	-0.9518305655047954	
1678842249146.195	-10.423041053185097	0.3658137394831731	-1.7174301382211539	-3.6239320537860578	1.275	-9.405802189753604	-0.22938082181490385	0.45938082181490386	-0.019380821814903845	-0.14	-0.32938082181490386	-0.9393808218149038	609.7129261192908	489.11835092397837	-614.6335013521634	-0.014637209179687501	0.06402606704101563	-0.038008412255859374	0.3200598805369548	-0.5416530613178459	0.5876579538140319	0.5087548386806497	0.2512661088752568	0.09196135423650871	-0.14988940720365185	-0.9518100723560827	
1678842249148.5464	-14.034122721354167	-5.179791666666667	-1.680927734375	-3.646838433159722	1.373	-9.647676866319445	-0.2317182074652778	0.4617182074652778	-0.04515462239583334	-0.14	-0.3217182074652778	-0.9382817925347222	628.7480815972223	487.1787185329861	-618.18	-0.014540200502232143	0.06258282783203126	-0.03777643790457589	0.31983528398030187	-0.5416528522164734	0.5879443279553916	0.5085654076312442	0.2516322523442925	0.09198958582457563	-0.14978197759199283	-0.9517274689944882	
1678842249152.462	-14.804176432291667	-6.850416666666666	-1.75923828125	-3.689474175347222	1.373	-9.732948350694445	-0.23606879340277778	0.4660687934027778	-0.05820638020833334	-0.14	-0.3260687934027778	-0.9339312065972223	624.0842534722223	494.94886501736113	-618.18	-0.01437865703125	0.06017947714843751	-0.0373901431640625	0.3194611556309413	-0.5416523016673012	0.5884209921608744	0.5082497680539174	0.25224188621666876	0.0920365671225519	-0.1496030297889658	-0.9515895903579408	
1678842249157.7346	-15.4653076171875	-8.660667317708333	-1.900830281575521	-3.728	1.3873106079101563	-9.838332112630209	-0.24	0.4714455159505208	-0.07289103190104167	-0.14	-0.33	-0.93	619.6126981608073	500.6791542561849	-619.923292236328	-0.014161120284598214	0.05694309077148438	-0.03686995314592634	0.3189571134553798	-0.5416511607913685	0.5890624409649273	0.507824348448408	0.2534369974161071	0.09206886717198455	-0.1491151632356265	-0.95134549386825	
1678842249164.1604	-15.3367919921875	-9.774469401041666	-2.163216349283854	-3.728	1.4403233032226563	-9.943286539713542	-0.24	0.47680033365885416	-0.08360066731770834	-0.14	-0.33	-0.93	618.659540608724	495.8973020426433	-626.3812023925781	-0.013896010909598215	0.05299894624023438	-0.03623600392717634	0.3183424784286789	-0.5416491505443807	0.5898434926072924	0.5073053136386955	0.25518902296303925	0.09211800884970316	-0.14810853601272275	-0.9510296299603888	
1678842249171.5354	-14.827593336838943	-10.605891864483173	-2.651783728966346	-3.728	1.472	-10.059302959735577	-0.24	0.48	-0.09271953876201923	-0.14	-0.33	-0.9327195387620193	619.0608753380409	494.9844702148438	-623.6831920447717	-0.013591739481026786	0.04847217124023438	-0.03550840749860491	0.31763655605220564	-0.5416460040513736	0.5907390074680318	0.5067088207724076	0.2569808883743246	0.09192845577069209	-0.14710910354332918	-0.9507202627671782	
1678842249179.653	-13.834739145132211	-10.986798189603366	-3.413596379206731	-3.728	1.472	-10.181692533052885	-0.24	0.48	-0.09896390474759616	-0.14	-0.33	-0.9389639047475962	621.2901139948918	499.4491918945312	-608.6280256535457	-0.013256827371651786	0.043489541845703125	-0.03470754079938616	0.3168589378931206	-0.541641503643486	0.5917235711945527	0.50605128986185	0.25881759412743655	0.09190045370487215	-0.1456298594961189	-0.9504525416882409	
1678842249188.309	-11.728101671006945	-9.674305013020833	-5.535372178819444	-3.7531433376736114	1.57	-10.22739990234375	-0.24	0.49	-0.11256564670138888	-0.1425656467013889	-0.33	-0.93	612.5892534722223	498.35556260850694	-634.4696869574652	-0.012870524471507354	0.03887219163602942	-0.034023787267348345	0.31591152349599133	-0.5414284316835604	0.5926412689526224	0.5057976207109648	0.26026874473106854	0.09253437582476105	-0.14344611942918428	-0.9503267244943474	
1678842249197.2983	-11.41156884765625	-7.619205078125	-7.215634765625	-3.826	1.59252373046875	-10.3460474609375	-0.24	0.49229833984375	-0.1245966796875	-0.15	-0.33	-0.93	600.3457304687499	493.45140283203125	-624.8111293945312	-0.012458076171875	0.0343458359375	-0.033379468994140626	0.31488159999511395	-0.5411260777140415	0.5935425632754968	0.5057064680567783	0.2617787556151449	0.0934245692508815	-0.14076489888127902	-0.9502256871873729	
1678842249206.417	-12.125262276785714	-5.493038504464286	-9.132670200892857	-3.806162109375	1.6779189453124999	-10.516837890625	-0.2389878627232143	0.5010121372767857	-0.14202427455357144	-0.1489878627232143	-0.33	-0.93	613.452666015625	494.1063218470982	-619.5747251674106	-0.012039690946691176	0.029754326286764707	-0.03272587617761948	0.31383621683640567	-0.5408182808898115	0.5944556347140533	0.5056129840253983	0.2631448173000489	0.09434228938870287	-0.1382046630468058	-0.9501337329151598	
1678842249215.459	-12.796953125	-3.9171484375	-10.5535546875	-3.67957421875	1.741212890625	-10.64342578125	-0.232529296875	0.507470703125	-0.15494140625	-0.14252929687500002	-0.33	-0.93	618.06408203125	489.488447265625	-628.47462890625	-0.01162482306985294	0.025201417279411765	-0.03207777809053309	0.31279899317785387	-0.5405119876679917	0.5953598383524312	0.505519272428503	0.2642136319775503	0.09510834247031798	-0.13629932847305662	-0.9500361835556608	
1678842249224.2192	-13.164384765625	-2.5519091796874998	-11.672517903645833	-3.63	1.8228317057291668	-10.749831705729166	-0.22420084635416668	0.5157991536458334	-0.16579915364583334	-0.14579915364583335	-0.33	-0.93	619.87	487.68	-631.96	-0.011222882008272058	0.020790371783088235	-0.031449874009076284	0.3117934928283411	-0.5402142092467682	0.5962347345871847	0.5054275184309938	0.2647218027855071	0.09547746865112298	-0.13556116980915833	-0.9499628700092402	
1678842249232.4934	-13.31301788330078	-1.4988748168945312	-12.630442504882813	-3.5749557495117186	1.864	-10.846044250488282	-0.22	0.52	-0.17561676025390624	-0.14438323974609377	-0.33	-0.93	620.8754000854492	496.71175048828127	-630.9939172363281	-0.010843243623621324	0.016624083869485294	-0.03085681071202895	0.3108432487093303	-0.5399320243533566	0.5970600592110429	0.5053399860372892	0.2657078086482512	0.096188108994161	-0.13442655978364348	-0.9497769667305613	
1678842249240.0767	-12.400660807291667	-0.5745638020833334	-14.939793294270833	-3.532	1.9527805989583333	-11.066561197916666	-0.21094075520833333	0.5245296223958333	-0.19358886718749999	-0.14905924479166668	-0.3254703776041667	-0.9345296223958334	624.0878776041667	504.57080240885415	-624.7772753906249	-0.010495306181066177	0.012805693474264704	-0.03031326997644761	0.3099718965617933	-0.5396726101900392	0.5978155903159018	0.5052590210790819	0.26658054344751253	0.09677244676659293	-0.13383969332317946	-0.9495556172737711	
1678842249246.7637	-10.54216796875	-0.2208308293269231	-17.4921875	-3.532	2.0334092548076925	-11.294431039663461	-0.20135667067307694	0.5286433293269232	-0.21135667067307692	-0.15864332932692307	-0.32135667067307694	-0.94	623.1426352163461	504.09564903846154	-619.5814408052884	-0.010188490349264705	0.009438586397058822	-0.029833968577665442	0.30920316567137096	-0.5394432267209657	0.598481131247151	0.505187036560087	0.2673256702611895	0.09716029440885456	-0.13355119786089475	-0.9493473740571055	
1678842249252.3552	-8.36146240234375	-1.1111780724158653	-18.3868359375	-3.532	1.9491058443509617	-11.337012864332934	-0.2056578650841346	0.5243421349158655	-0.21565786508413462	-0.15434213491586538	-0.32565786508413463	-0.94	610.8498215895432	499.48476862980766	-624.024574631911	-0.009665855747767857	0.006074881766183036	-0.02955870872860863	0.3086537278040662	-0.538619078176666	0.599171452963914	0.5055840615967507	0.26786613446435054	0.0973531144704095	-0.13332323728130555	-0.9492074261878823	
1678842249256.823	-6.619030761718751	-1.8225850736177884	-19.1016796875	-3.532	1.8817455679086539	-11.371036677433896	-0.20909461388221154	0.5209053861177885	-0.21909461388221155	-0.15090538611778845	-0.32909461388221156	-0.94	601.0275935246394	495.8005739182692	-627.5747361403245	-0.008956118024553572	0.0027853240094866073	-0.02947658679780506	0.3083167179466775	-0.5372654163285401	0.5998689750548247	0.5064024685714393	0.2683173506526101	0.09750648658397162	-0.13310834653827602	-0.9490944346469682	
